鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_int
新店區,房地(土地+建物)+車位,寶橋路78巷91~120號,25.34,都市：其他:住宅區,,,1100105,土地1建物1車位1,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,280.96000000000004,4,2,2,有,有,35200000,130194,坡道平面,24.42,1800000,陽台外推;其他增建;,RPVOMLPKLHGGFCF38EA,157.97,6.09,15.62,有,358.0,27
汐止區,房地(土地+建物)+車位,大同路二段184巷1~30號,20.11,都市：其他:第二種住宅區,,,1100209,土地2建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,172.38,1,2,1,有,有,14500000,84116,坡道平面,44.27,0,陽台外推;,RPOOMLPKLHGGFDF77EA,78.73,2.48,13.45,有,,22
汐止區,房地(土地+建物)+車位,大同路二段184巷1~30號,15.54,都市：其他:第二種住宅區,,,1100209,土地2建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,142.24,3,0,1,有,有,11500000,80849,坡道平面,44.27,0,陽台外推;,RPPOMLPKLHGGFDF87EA,62.39,0.0,8.82,有,,22
淡水區,房地(土地+建物),自立路1~30號,5.65,都市：其他:商業區(一),,,1100220,土地2建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831116,43.39,1,1,1,有,有,4010000,92418,,0.0,0,陽台外推;其他增建;,RPTQMLQKLHGGFEF68EA,27.5,0.81,6.01,有,,16
淡水區,房地(土地+建物)+車位,崁頂三路151~180號,20.76,都市：其他:第六種住宅區,,,1100116,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050420,167.72,3,2,2,有,有,9500000,56642,坡道平面,23.51,0,,RPRNMLPKLHGGFEF08EA,84.27,6.14,10.48,有,363.0,14
淡水區,房地(土地+建物)+車位,沙崙路一段126巷31~60號,18.17,都市：其他:第五之一種住宅區,,,1100206,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,143.9,3,2,1,有,有,8880000,69659,坡道平面,36.52,1400000,,RPSNMLPKLHGGFEF18EA,58.96,5.02,9.81,有,364.0,14
淡水區,房地(土地+建物),自強路271~300號,18.78,都市：其他:住宅區(四),,,1100223,土地1建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,121.23,2,2,2,有,有,12000000,98985,,0.0,0,,RPWOMLPKLHGGFEF68EA,92.68,0.89,9.8,有,,18
三重區,房地(土地+建物)+車位,仁義街271~300號,24.75,都市：其他:住宅區,,,1100201,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961214,147.84,3,2,2,有,有,17200000,127239,坡道機械,24.45,1500000,陽台外推;其他增建;,RPTNMLPKLHGGFGF48EA,75.74,0.99,10.83,有,,13
永和區,房地(土地+建物)+車位,仁愛路306巷18弄1~30號,24.02,都市：其他:住宅區,,,1091104,土地1建物1車位2,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980117,227.96,4,2,2,有,有,33350000,174970,坡道平面,61.36,4200000,陽台外推;其他增建;,RPXNMLPKLHGGFHF98EA,111.78,0.0,10.0,有,,18
三峽區,房地(土地+建物)+車位,學勤路181~210號,11.94,都市：其他:商業區,,,1100109,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960727,144.62,2,2,1,有,有,13050000,114869,坡道平面,42.33,1300000,其他增建;,RPROMLQKLHGGFIF68EA,65.87,0.0,4.54,有,376.0,19
中和區,房地(土地+建物),福祥路1~30號,6.24,都市：其他:住宅區,,,1100219,土地3建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871120,67.36,1,1,1,有,有,9200000,136580,,0.0,0,,RPRNMLQKLHGGFHF48EA,38.67,0.0,5.75,有,378.0,19
中和區,房地(土地+建物)+車位,興南路一段1~30號,16.52,都市：其他:商業區,,,1100120,土地4建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800624,166.82,3,2,2,有,有,19120000,123312,坡道平面,32.04,2500000,陽台外推;其他增建;,RPXPMLPKLHGGFHF56EA,99.37,0.0,8.43,有,,16
八里區,房地(土地+建物)+車位,龍米路一段181~210號,4.98,都市：其他:住宅區,,,1100122,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941205,67.91,1,1,1,有,有,4550000,67000,坡道機械,10.18,0,陽台外推;,RPTNMLRKLHGGFEF48EA,34.9,0.0,5.52,有,,26
淡水區,房地(土地+建物),新春街126巷1~30號,10.55,都市：其他:住宅區,,,1100210,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,79.17,2,2,1,有,有,5200000,65681,,0.0,0,,RPXPMLQKLHGGFEF98EA,47.45,0.59,4.93,有,388.0,17
八里區,房地(土地+建物)+車位,龍米路一段181~210號,6.11,都市：其他:住宅區,,,1100217,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941205,83.67,1,1,1,有,有,5200000,62149,坡道機械,10.18,0,,RPOQMLQKLHGGFEF18EA,39.85,0.0,10.22,有,,26
汐止區,房地(土地+建物),建成路57巷91~120號,7.02,都市：其他:第二種住宅區,,,1100129,土地2建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,49.73,2,2,1,有,有,6500000,130706,,0.0,0,夾層;,RPVNMLQKLHGGFDF48EA,35.02,1.22,2.52,有,390.0,17
新店區,房地(土地+建物)+車位,黎明路61~90號,77.91,都市：其他:已開發建築密集地區,,,1091214,土地11建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0801211,238.03,4,2,2,有,有,11800000,49574,坡道平面,36.48,0,,RPUOMLQKLHGGFCF38EA,154.56,0.66,19.56,有,,16
新莊區,房地(土地+建物)+車位,青山路一段61~90號,18.3,都市：其他:住宅區,,,1091123,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,174.14,4,2,2,有,有,13250000,79542,坡道平面,26.42,1500000,其他增建;,RPUSMLQKLHGGFBF68EA,101.22,0.0,10.27,有,,13
新莊區,房地(土地+建物)+車位,中平路377巷17弄61~90號,10.8,都市：其他:住宅區,,,1100217,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940923,102.11,2,2,1,有,有,11500000,120615,坡道平面,20.86,1700000,陽台外推;,RPTUMLRKLHGGFBF88EA,48.7,1.83,6.7,有,,13
土城區,房地(土地+建物)+車位,金城路二段242巷1~30號,23.95,都市：其他:第二種商業區,,,1100123,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901228,182.63,4,2,2,有,有,18680000,108757,坡道平面,29.26,2000000,陽台外推;,RPTNNLQKLHGGFAF08EA,103.14,1.41,9.43,有,,14
三峽區,房地(土地+建物)+車位,學府路121~150號,22.1,都市：其他:住宅區,,,1100209,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980420,181.8,3,2,2,有,有,16100000,88559,坡道平面,15.26,0,陽台外推;,RPUNMLPKLHGGFIF68DA,98.08,8.6,6.57,有,400.0,15
樹林區,房地(土地+建物)+車位,佳園路三段421~450號,13.9,都市：其他:住宅區,,,1100130,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950425,107.0,2,2,1,有,有,9600000,89720,坡道機械,24.36,0,,RPWPMLMKLHGGFIF78DA,51.52,0.64,9.78,有,403.0,15
樹林區,房地(土地+建物)+車位,大義路1~30號,25.67,都市：其他:住宅區,,,1100221,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971027,210.70999999999998,4,2,2,有,有,18280000,86754,坡道平面,36.93,0,陽台外推;,RPRUMLLKLHGGFIF68DA,104.82,4.54,12.14,有,,15
中和區,房地(土地+建物)+車位,中和路451~480號,12.2,都市：其他:住宅區,,,1100131,土地2建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860313,146.42000000000002,3,2,2,有,有,21500000,146838,坡道平面,0.0,0,陽台外推;其他增建;,RPWOMLPKLHGGFHF88DA,79.9,2.6,12.69,有,408.0,18
中和區,房地(土地+建物)+車位,中興街211~240號,20.04,都市：其他:住宅區,,,1100208,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,175.12,4,2,2,有,有,18500000,107930,坡道平面,20.39,1800000,陽台外推親友、員工、共有人或其他特殊關係間之交易;,RPOSMLPKLHGGFHF48DA,86.4,5.64,14.15,有,,15
中和區,房地(土地+建物),連城路89巷1~30號,13.33,都市：其他:住宅區,,,1091213,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831128,107.33000000000001,3,2,1,有,有,14380000,133979,,0.0,0,,RPROMLQKLHGGFHF48DA,74.49,0.37,12.4,有,,16
中和區,房地(土地+建物),中正路811~840號,6.47,都市：其他:道路用地,,,1100127,土地2建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880915,74.55,2,1,1,有,有,8800000,118042,,0.0,0,,RPQQMLPKLHGGFHF48DA,53.55,0.0,5.46,有,,22
三重區,房地(土地+建物),成功路91~120號,8.1,都市：其他:道路用地,,,1091218,土地3建物1車位0,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041105,92.9,2,2,1,有,有,15100000,162540,,0.0,0,,RPXOMLQKLHGGFGF98DA,47.51,7.66,5.57,有,411.0,24
中和區,房地(土地+建物),中和路301~330號,14.63,都市：其他:商業區,,,1100208,土地4建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800605,162.07,4,2,2,有,有,24000000,148084,,0.0,0,,RPPRMLMLKHGGFHF18DA,139.11,0.49,12.9,有,,17
中和區,房地(土地+建物)+車位,連勝街1~30號,17.03,都市：其他:住宅區,,,1100202,土地5建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891115,162.72000000000003,3,2,2,有,有,19200000,146563,坡道平面,44.0,1800000,其他增建;,RPXQMLTKKHGGFHF86DA,79.72,0.0,13.57,有,,14
蘆洲區,房地(土地+建物)+車位,重陽一街31~60號,20.89,都市：其他:住宅區,,,1100206,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831221,147.23,3,2,2,有,有,17400000,118182,坡道平面,38.8,0,,RPVOMLOLKHGGFGF58DA,81.43,0.0,11.15,有,417.0,13
三重區,房地(土地+建物),正義北路121~150號,5.05,都市：其他:商業區,,,1090926,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851007,69.60000000000001,2,2,1,有,有,9520000,136782,,0.0,0,其他增建;,RPTPMLQLRHPFFGF57DA,52.1,0.0,3.35,有,418.0,14
淡水區,房地(土地+建物),淡金路二段91~120號,11.65,都市：其他:第五種住宅區,,,1100219,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,74.7,2,2,1,有,有,6000000,80321,,0.0,0,,RPRRMLQKLHGGFEF48DA,44.57,1.8,5.23,有,,20
淡水區,房地(土地+建物)+車位,新市三路一段61~90號,16.92,都市：其他:第五種住宅區,,,1100202,土地1建物1車位1,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,無,8780000,82707,坡道平面,25.02,1300000,,RPTRMLQKLHGGFEF68DA,53.25,3.72,4.17,有,,26
淡水區,房地(土地+建物)+車位,沙崙路一段126巷91~120號,26.73,都市：其他:第五之一種住宅區,,,1100131,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,208.35000000000002,3,2,2,有,有,12550000,60235,坡道平面,36.52,0,,RPPOMLRKLHGGFEF08DA,87.83,1.53,28.79,有,420.0,23
淡水區,房地(土地+建物)+車位,新市三路二段241~270號,9.77,都市：其他:第三之一種中心商業區,,,1100104,土地1建物1車位1,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,137.24,3,2,2,有,有,11140000,86386,坡道機械,15.23,600000,含裝潢費1730000元;,RPVRMLSJLHGGFEF98DA,65.97,9.22,5.95,有,,29
淡水區,房地(土地+建物),新春街121~150號,12.91,都市：其他:住宅區,,,1100226,土地2建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,76.93,2,1,1,有,有,6680000,86832,,0.0,0,,RPWOMLKKLHGGFEF08DA,44.8,0.0,8.42,有,422.0,15
淡水區,房地(土地+建物)+車位,新市三路二段211~240號,7.96,都市：其他:第三之一種中心商業區,,,1091222,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,108.07,2,2,1,有,有,7660000,73891,坡道機械,15.23,800000,含裝潢費;,RPPOMLLKLHGGFEF47DA,53.59,2.8,5.35,有,,24
淡水區,房地(土地+建物)+車位,新市二路四段230巷61~90號,27.63,都市：其他:第五種住宅區,,,1100205,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,189.36,3,2,2,有,有,11670000,61629,坡道平面,32.76,0,房屋款折讓56000元整.,RPROMLLKLHGGFEF67DA,91.74,6.11,8.68,有,,15
淡水區,房地(土地+建物)+車位,新市二路四段230巷61~90號,27.65,都市：其他:第五種住宅區,,,1100106,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,189.53,3,2,2,有,有,11500000,60676,坡道平面,32.76,0,房屋款折讓56000元整.,RPUOMLLKLHGGFEF97DA,91.8,6.2,8.66,有,,15
淡水區,房地(土地+建物)+車位,新市二路四段230巷61~90號,27.65,都市：其他:第五種住宅區,,,1100206,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,189.53,3,2,2,有,有,11350000,59885,坡道平面,32.76,0,房屋款折讓56000元整.,RPVOMLLKLHGGFEF08DA,91.79,6.2,8.65,有,,15
淡水區,房地(土地+建物)+車位,新市二路四段230巷61~90號,29.71,都市：其他:第五種住宅區,,,1100218,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,202.74,3,2,2,有,有,12980000,64023,坡道平面,32.76,0,房屋款折讓56000元整.,RPSQMLOJLHGGFEF18DA,97.76,9.34,8.53,有,,15
汐止區,房地(土地+建物)+車位,大同路二段184巷1~30號,15.54,都市：其他:第二種住宅區,,,1100224,土地2建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,142.24,2,2,1,有,有,12500000,87880,坡道平面,0.0,0,,RPROMLRKLHGGFDF18DA,62.39,0.0,8.82,有,424.0,22
汐止區,房地(土地+建物),福德一路31~60號,11.56,都市：其他:第二種住宅區,,,1100301,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,86.81,2,2,1,有,有,9800000,112890,,0.0,0,,RPVQMLKKLHGGFDF08DA,53.22,2.1,3.62,有,425.0,14
汐止區,房地(土地+建物)+車位,大同路二段241~270號,11.13,都市：其他:第二種住宅區,,,1100131,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,172.14,3,2,2,有,有,15700000,98505,坡道平面,31.03,1800000,,RPXNMLLKLHGGFDF08DA,117.99,0.0,12.83,有,,24
新店區,房地(土地+建物)+車位,溪園路481~510號,18.75,都市：其他:第四種住宅區,,,1100131,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,167.67,4,2,2,有,有,24000000,147284,坡道平面,23.73,2800000,,RPOQMLQKLHGGFCF87DA,100.83,0.0,9.49,有,426.0,14
汐止區,房地(土地+建物),大同路三段601~630號,8.36,都市：其他:第二種住宅區,,,1100131,土地1建物1車位0,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880201,73.55,2,2,1,有,有,4600000,62542,,0.0,0,,RPQNMLLMJHGGFDF37DA,45.73,1.14,6.48,有,,23
新店區,房地(土地+建物)+車位,溪園路271~300號,24.52,都市：其他:第四種住宅區,,,1100106,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921201,243.8,4,2,2,有,有,28500000,116899,坡道平面,29.87,0,陽台外推;,RPOOMLSKKHGGFCF77DA,131.38,0.0,40.24,有,,14
新莊區,房地(土地+建物),中正路新建巷28弄61~90號,11.13,都市：其他:住宅區,,,1100131,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970722,103.55,3,2,1,有,有,11800000,113955,,0.0,0,,RPVSMLMLKHGGFBF28DA,67.0,1.61,3.92,有,,15
新莊區,房地(土地+建物)+車位,龍安路1~30號,12.05,都市：其他:住宅區,,,1100218,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,128.51999999999998,2,2,1,有,有,11700000,91036,升降機械,23.83,0,,RPUQMLOLKHGGFBF18DA,58.51,0.0,10.68,有,,15
新莊區,房地(土地+建物),昌平街59巷1~30號,5.54,都市：其他:住宅區,,,1100208,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,43.129999999999995,1,1,1,有,有,4600000,106654,,0.0,0,陽台外推;,RPPVMLSJKHGGFBF38DA,20.27,0.0,7.54,有,,17
板橋區,房地(土地+建物),民生路二段1~30號,2.67,都市：其他:住宅區,,,1100220,土地1建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860815,46.17,1,0,1,有,有,6230000,134936,,0.0,0,,RPUNMLMKLHGGFAF57DA,31.01,1.6,0.0,有,445.0,24
板橋區,房地(土地+建物),新府路121~150號,2.76,都市：其他:第二種特定專用區,,,1100128,土地1建物1車位0,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,39.18,1,1,1,有,有,7800000,199081,,0.0,0,,RPWRMLSJLHGGFAF68DA,23.9,0.0,1.67,有,,24
板橋區,房地(土地+建物),長江路二段31~60號,6.6,都市：其他:住宅區,,,1100111,土地1建物1車位0,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870622,108.24000000000001,3,2,2,有,有,13880000,128234,,0.0,0,,RPWQMLTLJHGGFAF68DA,73.53,0.92,12.39,有,,26
板橋區,房地(土地+建物),四川路一段61~90號,3.79,都市：其他:商業區,,,1100311,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030116,59.17,2,1,1,有,無,10370000,175258,,0.0,0,含裝潢費;,RPQSMLPKLHGGFAF97DA,30.81,1.49,3.97,有,,23
板橋區,房地(土地+建物)+車位,漢生東路211~240號,5.68,都市：其他:第二種特定專用區,,,1100131,土地1建物1車位1,二十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980724,90.15,2,1,1,有,有,18050000,209650,坡道機械,12.64,1800000,,RPPTMLMKLHGGFAF67DA,50.84,2.4,0.0,有,464.0,29
土城區,房地(土地+建物),峰廷街1~30號,10.28,都市：其他:第二種住宅區,,,1100114,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870207,104.66,3,1,2,有,有,10650000,101758,,0.0,0,陽台外推;,RPVNMLMKLHGGFAF67DA,0.0,0.0,0.0,有,,14
新莊區,房地(土地+建物)+車位,民安西路189巷10弄1~30號,17.33,都市：其他:住宅區,,,1090919,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971219,148.89000000000001,3,2,2,有,有,13680000,91880,坡道平面,27.68,0,陽台外推;,RPQNMLOJJHGGFBF17DA,70.91,2.05,11.94,有,,15
